Time,InNum,OutNum,Station
2023/4/16 0:00,0,0,B
2023/4/16 0:15,0,0,B
2023/4/16 0:30,0,0,B
2023/4/16 0:45,0,0,B
2023/4/16 1:00,0,23,B
2023/4/16 1:15,0,0,B
2023/4/16 1:30,0,41,B
2023/4/16 1:45,0,0,B
2023/4/16 2:00,0,0,B
2023/4/16 2:15,0,24,B
2023/4/16 2:30,0,0,B
2023/4/16 2:45,0,0,B
2023/4/16 3:00,0,42,B
2023/4/16 3:15,0,36,B
2023/4/16 3:30,0,35,B
2023/4/16 3:45,0,96,B
2023/4/16 4:00,2,122,B
2023/4/16 4:15,0,111,B
2023/4/16 4:30,65,180,B
2023/4/16 4:45,75,184,B
2023/4/16 5:00,125,235,B
2023/4/16 5:15,262,373,B
2023/4/16 5:30,257,365,B
2023/4/16 5:45,341,430,B
2023/4/16 6:00,297,395,B
2023/4/16 6:15,375,445,B
2023/4/16 6:30,325,401,B
2023/4/16 6:45,309,338,B
2023/4/16 7:00,295,370,B
2023/4/16 7:15,258,313,B
2023/4/16 7:30,305,324,B
2023/4/16 7:45,202,235,B
2023/4/16 8:00,240,239,B
2023/4/16 8:15,324,363,B
2023/4/16 8:30,333,370,B
2023/4/16 8:45,255,268,B
2023/4/16 9:00,366,381,B
2023/4/16 9:15,374,406,B
2023/4/16 9:30,367,375,B
2023/4/16 9:45,327,319,B
2023/4/16 10:00,243,252,B
2023/4/16 10:15,252,319,B
2023/4/16 10:30,229,278,B
2023/4/16 10:45,172,237,B
2023/4/16 11:00,175,232,B
2023/4/16 11:15,196,248,B
2023/4/16 11:30,308,381,B
2023/4/16 11:45,241,319,B
2023/4/16 12:00,173,235,B
2023/4/16 12:15,153,265,B
2023/4/16 12:30,144,206,B
2023/4/16 12:45,205,298,B
2023/4/16 13:00,263,311,B
2023/4/16 13:15,237,333,B
2023/4/16 13:30,177,296,B
2023/4/16 13:45,224,318,B
2023/4/16 14:00,224,345,B
2023/4/16 14:15,268,324,B
2023/4/16 14:30,281,423,B
2023/4/16 14:45,276,377,B
2023/4/16 15:00,351,433,B
2023/4/16 15:15,314,427,B
2023/4/16 15:30,344,426,B
2023/4/16 15:45,332,492,B
2023/4/16 16:00,314,419,B
2023/4/16 16:15,286,426,B
2023/4/16 16:30,222,402,B
2023/4/16 16:45,260,380,B
2023/4/16 17:00,214,404,B
2023/4/16 17:15,260,301,B
2023/4/16 17:30,246,408,B
2023/4/16 17:45,234,378,B
2023/4/16 18:00,222,315,B
2023/4/16 18:15,195,336,B
2023/4/16 18:30,198,323,B
2023/4/16 18:45,162,370,B
2023/4/16 19:00,168,358,B
2023/4/16 19:15,101,305,B
2023/4/16 19:30,141,323,B
2023/4/16 19:45,96,232,B
2023/4/16 20:00,80,312,B
2023/4/16 20:15,166,336,B
2023/4/16 20:30,197,364,B
2023/4/16 20:45,218,462,B
2023/4/16 21:00,160,326,B
2023/4/16 21:15,201,409,B
2023/4/16 21:30,268,497,B
2023/4/16 21:45,202,425,B
2023/4/16 22:00,131,416,B
2023/4/16 22:15,108,325,B
2023/4/16 22:30,120,317,B
2023/4/16 22:45,27,327,B
2023/4/16 23:00,49,263,B
2023/4/16 23:15,0,210,B
2023/4/16 23:30,0,159,B
2023/4/16 23:45,13,147,B
2023/4/16 0:00,0,0,C
2023/4/16 0:15,0,0,C
2023/4/16 0:30,0,0,C
2023/4/16 0:45,0,5,C
2023/4/16 1:00,0,31,C
2023/4/16 1:15,0,0,C
2023/4/16 1:30,0,46,C
2023/4/16 1:45,0,0,C
2023/4/16 2:00,0,0,C
2023/4/16 2:15,0,24,C
2023/4/16 2:30,0,0,C
2023/4/16 2:45,0,0,C
2023/4/16 3:00,0,40,C
2023/4/16 3:15,0,34,C
2023/4/16 3:30,0,37,C
2023/4/16 3:45,0,104,C
2023/4/16 4:00,0,126,C
2023/4/16 4:15,0,118,C
2023/4/16 4:30,57,188,C
2023/4/16 4:45,64,192,C
2023/4/16 5:00,112,241,C
2023/4/16 5:15,255,383,C
2023/4/16 5:30,245,374,C
2023/4/16 5:45,320,442,C
2023/4/16 6:00,286,401,C
2023/4/16 6:15,330,449,C
2023/4/16 6:30,293,410,C
2023/4/16 6:45,219,336,C
2023/4/16 7:00,234,337,C
2023/4/16 7:15,178,298,C
2023/4/16 7:30,199,290,C
2023/4/16 7:45,129,220,C
2023/4/16 8:00,174,254,C
2023/4/16 8:15,301,388,C
2023/4/16 8:30,226,434,C
2023/4/16 8:45,199,325,C
2023/4/16 9:00,255,382,C
2023/4/16 9:15,271,423,C
2023/4/16 9:30,258,465,C
2023/4/16 9:45,191,422,C
2023/4/16 10:00,148,278,C
2023/4/16 10:15,150,286,C
2023/4/16 10:30,120,245,C
2023/4/16 10:45,87,216,C
2023/4/16 11:00,77,205,C
2023/4/16 11:15,95,252,C
2023/4/16 11:30,186,343,C
2023/4/16 11:45,164,283,C
2023/4/16 12:00,105,204,C
2023/4/16 12:15,95,196,C
2023/4/16 12:30,84,203,C
2023/4/16 12:45,161,259,C
2023/4/16 13:00,179,314,C
2023/4/16 13:15,190,273,C
2023/4/16 13:30,136,251,C
2023/4/16 13:45,166,269,C
2023/4/16 14:00,185,291,C
2023/4/16 14:15,222,317,C
2023/4/16 14:30,228,340,C
2023/4/16 14:45,263,373,C
2023/4/16 15:00,290,405,C
2023/4/16 15:15,302,402,C
2023/4/16 15:30,307,393,C
2023/4/16 15:45,313,415,C
2023/4/16 16:00,263,371,C
2023/4/16 16:15,245,337,C
2023/4/16 16:30,183,292,C
2023/4/16 16:45,228,319,C
2023/4/16 17:00,180,289,C
2023/4/16 17:15,174,304,C
2023/4/16 17:30,224,324,C
2023/4/16 17:45,169,298,C
2023/4/16 18:00,210,292,C
2023/4/16 18:15,260,287,C
2023/4/16 18:30,263,346,C
2023/4/16 18:45,209,299,C
2023/4/16 19:00,216,311,C
2023/4/16 19:15,101,204,C
2023/4/16 19:30,147,273,C
2023/4/16 19:45,59,209,C
2023/4/16 20:00,90,228,C
2023/4/16 20:15,144,283,C
2023/4/16 20:30,200,297,C
2023/4/16 20:45,229,359,C
2023/4/16 21:00,189,304,C
2023/4/16 21:15,210,318,C
2023/4/16 21:30,287,428,C
2023/4/16 21:45,239,333,C
2023/4/16 22:00,150,315,C
2023/4/16 22:15,117,298,C
2023/4/16 22:30,150,319,C
2023/4/16 22:45,41,221,C
2023/4/16 23:00,49,229,C
2023/4/16 23:15,0,158,C
2023/4/16 23:30,0,148,C
2023/4/16 23:45,4,139,C
2023/4/16 0:00,0,0,D
2023/4/16 0:15,0,0,D
2023/4/16 0:30,0,0,D
2023/4/16 0:45,0,0,D
2023/4/16 1:00,0,24,D
2023/4/16 1:15,0,0,D
2023/4/16 1:30,0,43,D
2023/4/16 1:45,0,0,D
2023/4/16 2:00,0,0,D
2023/4/16 2:15,0,20,D
2023/4/16 2:30,0,0,D
2023/4/16 2:45,0,0,D
2023/4/16 3:00,0,34,D
2023/4/16 3:15,0,27,D
2023/4/16 3:30,0,30,D
2023/4/16 3:45,0,97,D
2023/4/16 4:00,0,118,D
2023/4/16 4:15,0,110,D
2023/4/16 4:30,51,180,D
2023/4/16 4:45,60,183,D
2023/4/16 5:00,108,234,D
2023/4/16 5:15,255,377,D
2023/4/16 5:30,243,369,D
2023/4/16 5:45,319,437,D
2023/4/16 6:00,287,398,D
2023/4/16 6:15,339,450,D
2023/4/16 6:30,300,399,D
2023/4/16 6:45,230,327,D
2023/4/16 7:00,234,318,D
2023/4/16 7:15,181,276,D
2023/4/16 7:30,184,266,D
2023/4/16 7:45,118,184,D
2023/4/16 8:00,152,206,D
2023/4/16 8:15,276,320,D
2023/4/16 8:30,234,326,D
2023/4/16 8:45,198,266,D
2023/4/16 9:00,252,327,D
2023/4/16 9:15,273,363,D
2023/4/16 9:30,260,354,D
2023/4/16 9:45,208,285,D
2023/4/16 10:00,134,217,D
2023/4/16 10:15,146,240,D
2023/4/16 10:30,120,203,D
2023/4/16 10:45,62,164,D
2023/4/16 11:00,46,180,D
2023/4/16 11:15,79,182,D
2023/4/16 11:30,168,291,D
2023/4/16 11:45,120,255,D
2023/4/16 12:00,53,172,D
2023/4/16 12:15,62,188,D
2023/4/16 12:30,38,169,D
2023/4/16 12:45,120,244,D
2023/4/16 13:00,155,267,D
2023/4/16 13:15,147,249,D
2023/4/16 13:30,107,208,D
2023/4/16 13:45,128,239,D
2023/4/16 14:00,157,242,D
2023/4/16 14:15,157,268,D
2023/4/16 14:30,194,302,D
2023/4/16 14:45,199,320,D
2023/4/16 15:00,251,370,D
2023/4/16 15:15,253,368,D
2023/4/16 15:30,262,395,D
2023/4/16 15:45,271,398,D
2023/4/16 16:00,218,366,D
2023/4/16 16:15,193,327,D
2023/4/16 16:30,135,254,D
2023/4/16 16:45,198,305,D
2023/4/16 17:00,144,260,D
2023/4/16 17:15,152,273,D
2023/4/16 17:30,143,291,D
2023/4/16 17:45,132,265,D
2023/4/16 18:00,116,284,D
2023/4/16 18:15,115,255,D
2023/4/16 18:30,148,297,D
2023/4/16 18:45,85,264,D
2023/4/16 19:00,105,286,D
2023/4/16 19:15,29,186,D
2023/4/16 19:30,84,252,D
2023/4/16 19:45,4,194,D
2023/4/16 20:00,30,214,D
2023/4/16 20:15,107,287,D
2023/4/16 20:30,140,326,D
2023/4/16 20:45,167,351,D
2023/4/16 21:00,99,298,D
2023/4/16 21:15,137,317,D
2023/4/16 21:30,211,440,D
2023/4/16 21:45,160,363,D
2023/4/16 22:00,116,347,D
2023/4/16 22:15,77,277,D
2023/4/16 22:30,112,328,D
2023/4/16 22:45,17,203,D
2023/4/16 23:00,38,207,D
2023/4/16 23:15,0,132,D
2023/4/16 23:30,0,113,D
2023/4/16 23:45,0,126,D
2023/4/16 0:00,0,0,E
2023/4/16 0:15,0,0,E
2023/4/16 0:30,0,4,E
2023/4/16 0:45,0,10,E
2023/4/16 1:00,0,31,E
2023/4/16 1:15,0,0,E
2023/4/16 1:30,0,45,E
2023/4/16 1:45,0,0,E
2023/4/16 2:00,0,0,E
2023/4/16 2:15,0,19,E
2023/4/16 2:30,0,0,E
2023/4/16 2:45,0,0,E
2023/4/16 3:00,0,33,E
2023/4/16 3:15,0,27,E
2023/4/16 3:30,0,30,E
2023/4/16 3:45,0,98,E
2023/4/16 4:00,0,118,E
2023/4/16 4:15,0,111,E
2023/4/16 4:30,51,180,E
2023/4/16 4:45,58,185,E
2023/4/16 5:00,108,234,E
2023/4/16 5:15,252,377,E
2023/4/16 5:30,241,368,E
2023/4/16 5:45,313,436,E
2023/4/16 6:00,286,396,E
2023/4/16 6:15,344,448,E
2023/4/16 6:30,281,405,E
2023/4/16 6:45,227,335,E
2023/4/16 7:00,229,332,E
2023/4/16 7:15,171,274,E
2023/4/16 7:30,188,293,E
2023/4/16 7:45,114,208,E
2023/4/16 8:00,129,230,E
2023/4/16 8:15,242,319,E
2023/4/16 8:30,234,377,E
2023/4/16 8:45,153,365,E
2023/4/16 9:00,250,389,E
2023/4/16 9:15,259,381,E
2023/4/16 9:30,244,348,E
2023/4/16 9:45,190,320,E
2023/4/16 10:00,122,243,E
2023/4/16 10:15,151,267,E
2023/4/16 10:30,132,230,E
2023/4/16 10:45,65,177,E
2023/4/16 11:00,58,179,E
2023/4/16 11:15,88,214,E
2023/4/16 11:30,177,291,E
2023/4/16 11:45,153,256,E
2023/4/16 12:00,74,164,E
2023/4/16 12:15,69,190,E
2023/4/16 12:30,51,158,E
2023/4/16 12:45,123,267,E
2023/4/16 13:00,173,292,E
2023/4/16 13:15,166,269,E
2023/4/16 13:30,122,228,E
2023/4/16 13:45,135,251,E
2023/4/16 14:00,171,293,E
2023/4/16 14:15,164,330,E
2023/4/16 14:30,188,320,E
2023/4/16 14:45,198,364,E
2023/4/16 15:00,244,383,E
2023/4/16 15:15,280,405,E
2023/4/16 15:30,289,415,E
2023/4/16 15:45,277,397,E
2023/4/16 16:00,229,363,E
2023/4/16 16:15,263,343,E
2023/4/16 16:30,187,266,E
2023/4/16 16:45,205,288,E
2023/4/16 17:00,176,258,E
2023/4/16 17:15,173,275,E
2023/4/16 17:30,164,278,E
2023/4/16 17:45,144,247,E
2023/4/16 18:00,179,241,E
2023/4/16 18:15,143,256,E
2023/4/16 18:30,173,295,E
2023/4/16 18:45,118,251,E
2023/4/16 19:00,135,273,E
2023/4/16 19:15,37,168,E
2023/4/16 19:30,80,271,E
2023/4/16 19:45,10,163,E
2023/4/16 20:00,28,185,E
2023/4/16 20:15,107,259,E
2023/4/16 20:30,143,308,E
2023/4/16 20:45,184,319,E
2023/4/16 21:00,124,278,E
2023/4/16 21:15,169,313,E
2023/4/16 21:30,238,393,E
2023/4/16 21:45,161,342,E
2023/4/16 22:00,113,271,E
2023/4/16 22:15,97,282,E
2023/4/16 22:30,130,296,E
2023/4/16 22:45,34,195,E
2023/4/16 23:00,47,210,E
2023/4/16 23:15,0,120,E
2023/4/16 23:30,0,113,E
2023/4/16 23:45,0,128,E
2023/4/16 0:00,0,0,F
2023/4/16 0:15,0,0,F
2023/4/16 0:30,0,6,F
2023/4/16 0:45,0,8,F
2023/4/16 1:00,0,34,F
2023/4/16 1:15,0,0,F
2023/4/16 1:30,0,48,F
2023/4/16 1:45,0,0,F
2023/4/16 2:00,0,0,F
2023/4/16 2:15,0,20,F
2023/4/16 2:30,0,0,F
2023/4/16 2:45,0,0,F
2023/4/16 3:00,0,37,F
2023/4/16 3:15,0,31,F
2023/4/16 3:30,0,34,F
2023/4/16 3:45,0,102,F
2023/4/16 4:00,0,125,F
2023/4/16 4:15,0,116,F
2023/4/16 4:30,54,187,F
2023/4/16 4:45,58,193,F
2023/4/16 5:00,108,242,F
2023/4/16 5:15,255,386,F
2023/4/16 5:30,245,378,F
2023/4/16 5:45,315,447,F
2023/4/16 6:00,282,409,F
2023/4/16 6:15,326,458,F
2023/4/16 6:30,272,422,F
2023/4/16 6:45,190,356,F
2023/4/16 7:00,196,351,F
2023/4/16 7:15,141,330,F
2023/4/16 7:30,148,317,F
2023/4/16 7:45,40,279,F
2023/4/16 8:00,56,255,F
2023/4/16 8:15,180,403,F
2023/4/16 8:30,159,424,F
2023/4/16 8:45,124,416,F
2023/4/16 9:00,217,430,F
2023/4/16 9:15,232,450,F
2023/4/16 9:30,227,457,F
2023/4/16 9:45,201,381,F
2023/4/16 10:00,171,261,F
2023/4/16 10:15,167,288,F
2023/4/16 10:30,135,239,F
2023/4/16 10:45,53,204,F
2023/4/16 11:00,57,170,F
2023/4/16 11:15,79,205,F
2023/4/16 11:30,178,287,F
2023/4/16 11:45,130,249,F
2023/4/16 12:00,41,155,F
2023/4/16 12:15,58,166,F
2023/4/16 12:30,31,160,F
2023/4/16 12:45,102,230,F
2023/4/16 13:00,150,273,F
2023/4/16 13:15,128,261,F
2023/4/16 13:30,71,221,F
2023/4/16 13:45,95,258,F
2023/4/16 14:00,140,272,F
2023/4/16 14:15,172,282,F
2023/4/16 14:30,175,307,F
2023/4/16 14:45,202,316,F
2023/4/16 15:00,242,368,F
2023/4/16 15:15,247,360,F
2023/4/16 15:30,266,365,F
2023/4/16 15:45,253,376,F
2023/4/16 16:00,233,340,F
2023/4/16 16:15,204,327,F
2023/4/16 16:30,139,254,F
2023/4/16 16:45,189,298,F
2023/4/16 17:00,142,245,F
2023/4/16 17:15,170,239,F
2023/4/16 17:30,191,260,F
2023/4/16 17:45,187,225,F
2023/4/16 18:00,257,234,F
2023/4/16 18:15,243,213,F
2023/4/16 18:30,269,246,F
2023/4/16 18:45,238,206,F
2023/4/16 19:00,225,227,F
2023/4/16 19:15,150,141,F
2023/4/16 19:30,156,211,F
2023/4/16 19:45,37,146,F
2023/4/16 20:00,51,164,F
2023/4/16 20:15,140,245,F
2023/4/16 20:30,155,278,F
2023/4/16 20:45,171,307,F
2023/4/16 21:00,142,251,F
2023/4/16 21:15,146,277,F
2023/4/16 21:30,234,374,F
2023/4/16 21:45,171,303,F
2023/4/16 22:00,130,261,F
2023/4/16 22:15,101,227,F
2023/4/16 22:30,132,260,F
2023/4/16 22:45,39,176,F
2023/4/16 23:00,47,197,F
2023/4/16 23:15,0,124,F
2023/4/16 23:30,0,123,F
2023/4/16 23:45,0,137,F
2023/4/16 0:00,0,0,G
2023/4/16 0:15,0,0,G
2023/4/16 0:30,0,15,G
2023/4/16 0:45,0,18,G
2023/4/16 1:00,0,45,G
2023/4/16 1:15,0,0,G
2023/4/16 1:30,0,57,G
2023/4/16 1:45,0,2,G
2023/4/16 2:00,0,0,G
2023/4/16 2:15,0,33,G
2023/4/16 2:30,0,5,G
2023/4/16 2:45,0,0,G
2023/4/16 3:00,0,53,G
2023/4/16 3:15,0,45,G
2023/4/16 3:30,0,48,G
2023/4/16 3:45,0,115,G
2023/4/16 4:00,1,136,G
2023/4/16 4:15,0,130,G
2023/4/16 4:30,66,195,G
2023/4/16 4:45,70,201,G
2023/4/16 5:00,119,245,G
2023/4/16 5:15,259,380,G
2023/4/16 5:30,245,376,G
2023/4/16 5:45,317,438,G
2023/4/16 6:00,284,399,G
2023/4/16 6:15,335,450,G
2023/4/16 6:30,287,412,G
2023/4/16 6:45,211,349,G
2023/4/16 7:00,217,346,G
2023/4/16 7:15,165,311,G
2023/4/16 7:30,165,332,G
2023/4/16 7:45,81,246,G
2023/4/16 8:00,101,360,G
2023/4/16 8:15,226,471,G
2023/4/16 8:30,201,510,G
2023/4/16 8:45,148,524,G
2023/4/16 9:00,224,501,G
2023/4/16 9:15,259,506,G
2023/4/16 9:30,257,461,G
2023/4/16 9:45,194,511,G
2023/4/16 10:00,136,375,G
2023/4/16 10:15,151,336,G
2023/4/16 10:30,123,320,G
2023/4/16 10:45,81,259,G
2023/4/16 11:00,64,315,G
2023/4/16 11:15,98,319,G
2023/4/16 11:30,208,392,G
2023/4/16 11:45,161,378,G
2023/4/16 12:00,84,251,G
2023/4/16 12:15,117,309,G
2023/4/16 12:30,93,244,G
2023/4/16 12:45,154,304,G
2023/4/16 13:00,214,365,G
2023/4/16 13:15,194,316,G
2023/4/16 13:30,133,315,G
2023/4/16 13:45,169,312,G
2023/4/16 14:00,185,378,G
2023/4/16 14:15,219,389,G
2023/4/16 14:30,237,392,G
2023/4/16 14:45,263,409,G
2023/4/16 15:00,312,454,G
2023/4/16 15:15,314,494,G
2023/4/16 15:30,341,474,G
2023/4/16 15:45,342,473,G
2023/4/16 16:00,318,426,G
2023/4/16 16:15,294,379,G
2023/4/16 16:30,241,361,G
2023/4/16 16:45,271,370,G
2023/4/16 17:00,259,326,G
2023/4/16 17:15,264,377,G
2023/4/16 17:30,235,348,G
2023/4/16 17:45,262,300,G
2023/4/16 18:00,271,343,G
2023/4/16 18:15,292,390,G
2023/4/16 18:30,292,405,G
2023/4/16 18:45,229,334,G
2023/4/16 19:00,227,319,G
2023/4/16 19:15,137,240,G
2023/4/16 19:30,187,328,G
2023/4/16 19:45,129,206,G
2023/4/16 20:00,148,209,G
2023/4/16 20:15,246,302,G
2023/4/16 20:30,271,317,G
2023/4/16 20:45,295,349,G
2023/4/16 21:00,237,291,G
2023/4/16 21:15,308,317,G
2023/4/16 21:30,362,401,G
2023/4/16 21:45,305,338,G
2023/4/16 22:00,258,289,G
2023/4/16 22:15,238,243,G
2023/4/16 22:30,227,293,G
2023/4/16 22:45,137,203,G
2023/4/16 23:00,114,215,G
2023/4/16 23:15,0,130,G
2023/4/16 23:30,0,129,G
2023/4/16 23:45,10,147,G
