Time,InNum,OutNum,Station
2023/4/16 0:00,0,0,B
2023/4/16 0:15,0,0,B
2023/4/16 0:30,0,0,B
2023/4/16 0:45,0,0,B
2023/4/16 1:00,0,0,B
2023/4/16 1:15,57,65,B
2023/4/16 1:30,49,60,B
2023/4/16 1:45,23,31,B
2023/4/16 2:00,0,0,B
2023/4/16 2:15,0,0,B
2023/4/16 2:30,0,0,B
2023/4/16 2:45,0,0,B
2023/4/16 3:00,0,0,B
2023/4/16 3:15,0,0,B
2023/4/16 3:30,0,0,B
2023/4/16 3:45,0,0,B
2023/4/16 4:00,0,0,B
2023/4/16 4:15,0,0,B
2023/4/16 4:30,0,0,B
2023/4/16 4:45,0,0,B
2023/4/16 5:00,10,20,B
2023/4/16 5:15,61,72,B
2023/4/16 5:30,85,89,B
2023/4/16 5:45,50,34,B
2023/4/16 6:00,109,99,B
2023/4/16 6:15,50,8,B
2023/4/16 6:30,68,32,B
2023/4/16 6:45,58,0,B
2023/4/16 7:00,33,0,B
2023/4/16 7:15,3,0,B
2023/4/16 7:30,37,0,B
2023/4/16 7:45,96,0,B
2023/4/16 8:00,178,40,B
2023/4/16 8:15,194,110,B
2023/4/16 8:30,237,157,B
2023/4/16 8:45,253,153,B
2023/4/16 9:00,288,191,B
2023/4/16 9:15,401,326,B
2023/4/16 9:30,432,339,B
2023/4/16 9:45,470,359,B
2023/4/16 10:00,436,340,B
2023/4/16 10:15,406,375,B
2023/4/16 10:30,324,272,B
2023/4/16 10:45,280,249,B
2023/4/16 11:00,246,197,B
2023/4/16 11:15,250,204,B
2023/4/16 11:30,274,247,B
2023/4/16 11:45,198,172,B
2023/4/16 12:00,190,151,B
2023/4/16 12:15,125,135,B
2023/4/16 12:30,67,27,B
2023/4/16 12:45,41,36,B
2023/4/16 13:00,37,0,B
2023/4/16 13:15,53,45,B
2023/4/16 13:30,30,47,B
2023/4/16 13:45,133,123,B
2023/4/16 14:00,78,97,B
2023/4/16 14:15,145,102,B
2023/4/16 14:30,145,176,B
2023/4/16 14:45,119,121,B
2023/4/16 15:00,183,155,B
2023/4/16 15:15,152,150,B
2023/4/16 15:30,226,203,B
2023/4/16 15:45,236,278,B
2023/4/16 16:00,201,197,B
2023/4/16 16:15,223,243,B
2023/4/16 16:30,166,223,B
2023/4/16 16:45,185,193,B
2023/4/16 17:00,164,241,B
2023/4/16 17:15,277,209,B
2023/4/16 17:30,283,335,B
2023/4/16 17:45,232,264,B
2023/4/16 18:00,183,161,B
2023/4/16 18:15,240,266,B
2023/4/16 18:30,177,184,B
2023/4/16 18:45,191,282,B
2023/4/16 19:00,284,358,B
2023/4/16 19:15,304,399,B
2023/4/16 19:30,291,358,B
2023/4/16 19:45,261,286,B
2023/4/16 20:00,210,329,B
2023/4/16 20:15,258,317,B
2023/4/16 20:30,220,280,B
2023/4/16 20:45,238,372,B
2023/4/16 21:00,207,260,B
2023/4/16 21:15,175,275,B
2023/4/16 21:30,68,184,B
2023/4/16 21:45,65,182,B
2023/4/16 22:00,96,247,B
2023/4/16 22:15,0,85,B
2023/4/16 22:30,48,127,B
2023/4/16 22:45,20,210,B
2023/4/16 23:00,0,101,B
2023/4/16 23:15,10,131,B
2023/4/16 23:30,2,66,B
2023/4/16 23:45,32,71,B
2023/4/16 0:00,0,0,C
2023/4/16 0:15,0,0,C
2023/4/16 0:30,0,0,C
2023/4/16 0:45,0,0,C
2023/4/16 1:00,17,23,C
2023/4/16 1:15,83,90,C
2023/4/16 1:30,70,82,C
2023/4/16 1:45,42,51,C
2023/4/16 2:00,0,0,C
2023/4/16 2:15,0,2,C
2023/4/16 2:30,0,0,C
2023/4/16 2:45,0,0,C
2023/4/16 3:00,0,0,C
2023/4/16 3:15,0,0,C
2023/4/16 3:30,0,0,C
2023/4/16 3:45,0,0,C
2023/4/16 4:00,0,0,C
2023/4/16 4:15,0,0,C
2023/4/16 4:30,0,0,C
2023/4/16 4:45,0,0,C
2023/4/16 5:00,22,34,C
2023/4/16 5:15,79,85,C
2023/4/16 5:30,97,106,C
2023/4/16 5:45,48,48,C
2023/4/16 6:00,120,113,C
2023/4/16 6:15,27,20,C
2023/4/16 6:30,58,43,C
2023/4/16 6:45,0,0,C
2023/4/16 7:00,0,0,C
2023/4/16 7:15,0,0,C
2023/4/16 7:30,0,0,C
2023/4/16 7:45,40,0,C
2023/4/16 8:00,132,76,C
2023/4/16 8:15,194,150,C
2023/4/16 8:30,152,234,C
2023/4/16 8:45,226,229,C
2023/4/16 9:00,197,204,C
2023/4/16 9:15,330,361,C
2023/4/16 9:30,353,438,C
2023/4/16 9:45,371,472,C
2023/4/16 10:00,375,378,C
2023/4/16 10:15,337,346,C
2023/4/16 10:30,242,248,C
2023/4/16 10:45,223,228,C
2023/4/16 11:00,172,175,C
2023/4/16 11:15,183,211,C
2023/4/16 11:30,186,217,C
2023/4/16 11:45,152,145,C
2023/4/16 12:00,158,130,C
2023/4/16 12:15,103,78,C
2023/4/16 12:30,42,33,C
2023/4/16 12:45,30,2,C
2023/4/16 13:00,0,0,C
2023/4/16 13:15,29,0,C
2023/4/16 13:30,12,2,C
2023/4/16 13:45,103,81,C
2023/4/16 14:00,62,45,C
2023/4/16 14:15,122,103,C
2023/4/16 14:30,104,103,C
2023/4/16 14:45,124,127,C
2023/4/16 15:00,133,135,C
2023/4/16 15:15,150,136,C
2023/4/16 15:30,206,175,C
2023/4/16 15:45,227,215,C
2023/4/16 16:00,165,157,C
2023/4/16 16:15,199,171,C
2023/4/16 16:30,147,136,C
2023/4/16 16:45,176,147,C
2023/4/16 17:00,159,146,C
2023/4/16 17:15,223,228,C
2023/4/16 17:30,292,268,C
2023/4/16 17:45,196,199,C
2023/4/16 18:00,195,154,C
2023/4/16 18:15,331,231,C
2023/4/16 18:30,262,221,C
2023/4/16 18:45,261,226,C
2023/4/16 19:00,359,328,C
2023/4/16 19:15,337,315,C
2023/4/16 19:30,335,324,C
2023/4/16 19:45,264,280,C
2023/4/16 20:00,255,261,C
2023/4/16 20:15,273,274,C
2023/4/16 20:30,257,222,C
2023/4/16 20:45,279,275,C
2023/4/16 21:00,265,248,C
2023/4/16 21:15,211,186,C
2023/4/16 21:30,111,119,C
2023/4/16 21:45,130,96,C
2023/4/16 22:00,139,166,C
2023/4/16 22:15,30,72,C
2023/4/16 22:30,103,140,C
2023/4/16 22:45,61,119,C
2023/4/16 23:00,12,74,C
2023/4/16 23:15,36,87,C
2023/4/16 23:30,25,65,C
2023/4/16 23:45,56,75,C
2023/4/16 0:00,0,0,D
2023/4/16 0:15,0,0,D
2023/4/16 0:30,0,0,D
2023/4/16 0:45,0,0,D
2023/4/16 1:00,10,10,D
2023/4/16 1:15,78,79,D
2023/4/16 1:30,68,70,D
2023/4/16 1:45,36,38,D
2023/4/16 2:00,0,0,D
2023/4/16 2:15,0,0,D
2023/4/16 2:30,0,0,D
2023/4/16 2:45,0,0,D
2023/4/16 3:00,0,0,D
2023/4/16 3:15,0,0,D
2023/4/16 3:30,0,0,D
2023/4/16 3:45,0,0,D
2023/4/16 4:00,0,0,D
2023/4/16 4:15,0,0,D
2023/4/16 4:30,0,0,D
2023/4/16 4:45,0,0,D
2023/4/16 5:00,14,16,D
2023/4/16 5:15,71,69,D
2023/4/16 5:30,90,91,D
2023/4/16 5:45,40,33,D
2023/4/16 6:00,117,101,D
2023/4/16 6:15,33,11,D
2023/4/16 6:30,60,23,D
2023/4/16 6:45,0,0,D
2023/4/16 7:00,0,0,D
2023/4/16 7:15,0,0,D
2023/4/16 7:30,0,0,D
2023/4/16 7:45,30,0,D
2023/4/16 8:00,115,15,D
2023/4/16 8:15,167,69,D
2023/4/16 8:30,163,115,D
2023/4/16 8:45,231,164,D
2023/4/16 9:00,196,138,D
2023/4/16 9:15,338,294,D
2023/4/16 9:30,357,325,D
2023/4/16 9:45,387,334,D
2023/4/16 10:00,366,318,D
2023/4/16 10:15,330,300,D
2023/4/16 10:30,244,204,D
2023/4/16 10:45,198,176,D
2023/4/16 11:00,142,148,D
2023/4/16 11:15,170,144,D
2023/4/16 11:30,170,164,D
2023/4/16 11:45,111,112,D
2023/4/16 12:00,108,98,D
2023/4/16 12:15,71,68,D
2023/4/16 12:30,0,0,D
2023/4/16 12:45,0,0,D
2023/4/16 13:00,0,0,D
2023/4/16 13:15,0,0,D
2023/4/16 13:30,0,0,D
2023/4/16 13:45,67,45,D
2023/4/16 14:00,33,0,D
2023/4/16 14:15,55,41,D
2023/4/16 14:30,70,48,D
2023/4/16 14:45,58,59,D
2023/4/16 15:00,92,82,D
2023/4/16 15:15,99,83,D
2023/4/16 15:30,156,162,D
2023/4/16 15:45,187,183,D
2023/4/16 16:00,118,139,D
2023/4/16 16:15,147,150,D
2023/4/16 16:30,102,89,D
2023/4/16 16:45,148,129,D
2023/4/16 17:00,124,112,D
2023/4/16 17:15,200,193,D
2023/4/16 17:30,211,227,D
2023/4/16 17:45,157,158,D
2023/4/16 18:00,103,136,D
2023/4/16 18:15,194,196,D
2023/4/16 18:30,154,165,D
2023/4/16 18:45,146,186,D
2023/4/16 19:00,257,299,D
2023/4/16 19:15,271,294,D
2023/4/16 19:30,274,304,D
2023/4/16 19:45,212,263,D
2023/4/16 20:00,196,244,D
2023/4/16 20:15,237,278,D
2023/4/16 20:30,195,247,D
2023/4/16 20:45,216,264,D
2023/4/16 21:00,177,237,D
2023/4/16 21:15,136,180,D
2023/4/16 21:30,27,123,D
2023/4/16 21:45,44,117,D
2023/4/16 22:00,106,190,D
2023/4/16 22:15,0,44,D
2023/4/16 22:30,63,141,D
2023/4/16 22:45,38,89,D
2023/4/16 23:00,4,39,D
2023/4/16 23:15,27,52,D
2023/4/16 23:30,19,21,D
2023/4/16 23:45,51,54,D
2023/4/16 0:00,0,0,E
2023/4/16 0:15,0,0,E
2023/4/16 0:30,0,0,E
2023/4/16 0:45,0,0,E
2023/4/16 1:00,20,23,E
2023/4/16 1:15,87,91,E
2023/4/16 1:30,76,82,E
2023/4/16 1:45,44,49,E
2023/4/16 2:00,0,0,E
2023/4/16 2:15,0,0,E
2023/4/16 2:30,0,0,E
2023/4/16 2:45,0,0,E
2023/4/16 3:00,0,0,E
2023/4/16 3:15,0,0,E
2023/4/16 3:30,0,0,E
2023/4/16 3:45,0,0,E
2023/4/16 4:00,0,0,E
2023/4/16 4:15,0,0,E
2023/4/16 4:30,0,0,E
2023/4/16 4:45,0,0,E
2023/4/16 5:00,21,28,E
2023/4/16 5:15,77,81,E
2023/4/16 5:30,97,101,E
2023/4/16 5:45,44,42,E
2023/4/16 6:00,126,107,E
2023/4/16 6:15,46,18,E
2023/4/16 6:30,51,35,E
2023/4/16 6:45,0,0,E
2023/4/16 7:00,0,0,E
2023/4/16 7:15,0,0,E
2023/4/16 7:30,0,0,E
2023/4/16 7:45,31,0,E
2023/4/16 8:00,95,53,E
2023/4/16 8:15,138,80,E
2023/4/16 8:30,170,179,E
2023/4/16 8:45,190,274,E
2023/4/16 9:00,201,215,E
2023/4/16 9:15,329,326,E
2023/4/16 9:30,348,331,E
2023/4/16 9:45,375,376,E
2023/4/16 10:00,360,351,E
2023/4/16 10:15,344,335,E
2023/4/16 10:30,264,237,E
2023/4/16 10:45,210,196,E
2023/4/16 11:00,163,162,E
2023/4/16 11:15,185,186,E
2023/4/16 11:30,185,178,E
2023/4/16 11:45,148,127,E
2023/4/16 12:00,132,101,E
2023/4/16 12:15,80,81,E
2023/4/16 12:30,11,0,E
2023/4/16 12:45,0,14,E
2023/4/16 13:00,0,0,E
2023/4/16 13:15,7,0,E
2023/4/16 13:30,0,0,E
2023/4/16 13:45,77,69,E
2023/4/16 14:00,52,49,E
2023/4/16 14:15,67,118,E
2023/4/16 14:30,69,83,E
2023/4/16 14:45,64,118,E
2023/4/16 15:00,93,113,E
2023/4/16 15:15,133,137,E
2023/4/16 15:30,191,196,E
2023/4/16 15:45,199,198,E
2023/4/16 16:00,137,150,E
2023/4/16 16:15,220,180,E
2023/4/16 16:30,157,114,E
2023/4/16 16:45,159,122,E
2023/4/16 17:00,160,119,E
2023/4/16 17:15,227,202,E
2023/4/16 17:30,238,222,E
2023/4/16 17:45,175,150,E
2023/4/16 18:00,170,102,E
2023/4/16 18:15,224,205,E
2023/4/16 18:30,184,170,E
2023/4/16 18:45,182,179,E
2023/4/16 19:00,290,294,E
2023/4/16 19:15,281,284,E
2023/4/16 19:30,277,328,E
2023/4/16 19:45,222,239,E
2023/4/16 20:00,200,221,E
2023/4/16 20:15,243,254,E
2023/4/16 20:30,205,236,E
2023/4/16 20:45,240,238,E
2023/4/16 21:00,208,224,E
2023/4/16 21:15,175,184,E
2023/4/16 21:30,63,84,E
2023/4/16 21:45,54,105,E
2023/4/16 22:00,110,127,E
2023/4/16 22:15,14,61,E
2023/4/16 22:30,87,117,E
2023/4/16 22:45,62,91,E
2023/4/16 23:00,18,50,E
2023/4/16 23:15,34,47,E
2023/4/16 23:30,25,29,E
2023/4/16 23:45,59,60,E
2023/4/16 0:00,0,0,F
2023/4/16 0:15,0,0,F
2023/4/16 0:30,0,0,F
2023/4/16 0:45,0,0,F
2023/4/16 1:00,34,37,F
2023/4/16 1:15,103,103,F
2023/4/16 1:30,89,96,F
2023/4/16 1:45,56,61,F
2023/4/16 2:00,0,0,F
2023/4/16 2:15,6,11,F
2023/4/16 2:30,0,0,F
2023/4/16 2:45,0,0,F
2023/4/16 3:00,0,0,F
2023/4/16 3:15,0,0,F
2023/4/16 3:30,0,0,F
2023/4/16 3:45,0,0,F
2023/4/16 4:00,0,0,F
2023/4/16 4:15,0,0,F
2023/4/16 4:30,0,0,F
2023/4/16 4:45,0,0,F
2023/4/16 5:00,35,42,F
2023/4/16 5:15,93,95,F
2023/4/16 5:30,113,119,F
2023/4/16 5:45,55,58,F
2023/4/16 6:00,133,126,F
2023/4/16 6:15,40,34,F
2023/4/16 6:30,53,58,F
2023/4/16 6:45,0,0,F
2023/4/16 7:00,0,0,F
2023/4/16 7:15,0,0,F
2023/4/16 7:30,0,0,F
2023/4/16 7:45,0,65,F
2023/4/16 8:00,39,90,F
2023/4/16 8:15,94,175,F
2023/4/16 8:30,108,235,F
2023/4/16 8:45,173,340,F
2023/4/16 9:00,180,266,F
2023/4/16 9:15,315,407,F
2023/4/16 9:30,348,447,F
2023/4/16 9:45,410,440,F
2023/4/16 10:00,430,374,F
2023/4/16 10:15,380,355,F
2023/4/16 10:30,289,248,F
2023/4/16 10:45,217,224,F
2023/4/16 11:00,173,156,F
2023/4/16 11:15,191,181,F
2023/4/16 11:30,198,179,F
2023/4/16 11:45,136,128,F
2023/4/16 12:00,111,100,F
2023/4/16 12:15,80,66,F
2023/4/16 12:30,1,10,F
2023/4/16 12:45,0,0,F
2023/4/16 13:00,0,0,F
2023/4/16 13:15,0,0,F
2023/4/16 13:30,0,0,F
2023/4/16 13:45,49,83,F
2023/4/16 14:00,33,35,F
2023/4/16 14:15,89,73,F
2023/4/16 14:30,68,78,F
2023/4/16 14:45,82,76,F
2023/4/16 15:00,100,104,F
2023/4/16 15:15,111,100,F
2023/4/16 15:30,181,150,F
2023/4/16 15:45,184,183,F
2023/4/16 16:00,151,130,F
2023/4/16 16:15,177,166,F
2023/4/16 16:30,122,108,F
2023/4/16 16:45,157,137,F
2023/4/16 17:00,142,112,F
2023/4/16 17:15,244,172,F
2023/4/16 17:30,284,213,F
2023/4/16 17:45,238,135,F
2023/4/16 18:00,267,104,F
2023/4/16 18:15,336,173,F
2023/4/16 18:30,293,133,F
2023/4/16 18:45,319,145,F
2023/4/16 19:00,395,260,F
2023/4/16 19:15,415,269,F
2023/4/16 19:30,371,277,F
2023/4/16 19:45,269,231,F
2023/4/16 20:00,239,209,F
2023/4/16 20:15,294,249,F
2023/4/16 20:30,233,212,F
2023/4/16 20:45,241,233,F
2023/4/16 21:00,242,206,F
2023/4/16 21:15,171,153,F
2023/4/16 21:30,79,67,F
2023/4/16 21:45,84,70,F
2023/4/16 22:00,143,124,F
2023/4/16 22:15,36,11,F
2023/4/16 22:30,112,86,F
2023/4/16 22:45,86,81,F
2023/4/16 23:00,40,47,F
2023/4/16 23:15,55,62,F
2023/4/16 23:30,45,47,F
2023/4/16 23:45,76,80,F
2023/4/16 0:00,0,0,G
2023/4/16 0:15,0,0,G
2023/4/16 0:30,0,0,G
2023/4/16 0:45,0,0,G
2023/4/16 1:00,33,33,G
2023/4/16 1:15,99,96,G
2023/4/16 1:30,87,92,G
2023/4/16 1:45,58,64,G
2023/4/16 2:00,0,0,G
2023/4/16 2:15,8,16,G
2023/4/16 2:30,0,0,G
2023/4/16 2:45,0,0,G
2023/4/16 3:00,0,0,G
2023/4/16 3:15,0,0,G
2023/4/16 3:30,0,0,G
2023/4/16 3:45,0,0,G
2023/4/16 4:00,0,0,G
2023/4/16 4:15,0,0,G
2023/4/16 4:30,0,0,G
2023/4/16 4:45,0,0,G
2023/4/16 5:00,34,51,G
2023/4/16 5:15,90,101,G
2023/4/16 5:30,106,121,G
2023/4/16 5:45,55,59,G
2023/4/16 6:00,128,124,G
2023/4/16 6:15,41,32,G
2023/4/16 6:30,65,56,G
2023/4/16 6:45,0,0,G
2023/4/16 7:00,0,0,G
2023/4/16 7:15,0,0,G
2023/4/16 7:30,0,0,G
2023/4/16 7:45,0,29,G
2023/4/16 8:00,60,191,G
2023/4/16 8:15,124,243,G
2023/4/16 8:30,137,313,G
2023/4/16 8:45,179,430,G
2023/4/16 9:00,174,330,G
2023/4/16 9:15,324,446,G
2023/4/16 9:30,362,441,G
2023/4/16 9:45,384,564,G
2023/4/16 10:00,377,473,G
2023/4/16 10:15,352,400,G
2023/4/16 10:30,261,323,G
2023/4/16 10:45,230,277,G
2023/4/16 11:00,164,299,G
2023/4/16 11:15,192,285,G
2023/4/16 11:30,209,274,G
2023/4/16 11:45,150,250,G
2023/4/16 12:00,139,187,G
2023/4/16 12:15,125,203,G
2023/4/16 12:30,50,87,G
2023/4/16 12:45,27,61,G
2023/4/16 13:00,18,60,G
2023/4/16 13:15,38,49,G
2023/4/16 13:30,16,80,G
2023/4/16 13:45,112,135,G
2023/4/16 14:00,70,144,G
2023/4/16 14:15,127,186,G
2023/4/16 14:30,116,173,G
2023/4/16 14:45,129,175,G
2023/4/16 15:00,157,203,G
2023/4/16 15:15,165,245,G
2023/4/16 15:30,246,273,G
2023/4/16 15:45,264,292,G
2023/4/16 16:00,233,232,G
2023/4/16 16:15,256,231,G
2023/4/16 16:30,213,219,G
2023/4/16 16:45,231,208,G
2023/4/16 17:00,246,187,G
2023/4/16 17:15,324,305,G
2023/4/16 17:30,312,296,G
2023/4/16 17:45,294,215,G
2023/4/16 18:00,264,212,G
2023/4/16 18:15,366,340,G
2023/4/16 18:30,296,284,G
2023/4/16 18:45,284,261,G
2023/4/16 19:00,371,333,G
2023/4/16 19:15,370,347,G
2023/4/16 19:30,374,373,G
2023/4/16 19:45,333,271,G
2023/4/16 20:00,315,237,G
2023/4/16 20:15,380,288,G
2023/4/16 20:30,333,238,G
2023/4/16 20:45,350,263,G
2023/4/16 21:00,314,232,G
2023/4/16 21:15,315,187,G
2023/4/16 21:30,196,98,G
2023/4/16 21:45,204,104,G
2023/4/16 22:00,246,146,G
2023/4/16 22:15,154,24,G
2023/4/16 22:30,186,118,G
2023/4/16 22:45,159,99,G
2023/4/16 23:00,81,58,G
2023/4/16 23:15,53,55,G
2023/4/16 23:30,43,41,G
2023/4/16 23:45,69,71,G
