Time,InNum,OutNum,Station
2023-04-16 22:45:00,34,86,A
2023-04-16 23:00:00,5,43,A
2023-04-16 23:15:00,29,56,A
2023-04-16 23:30:00,22,44,A
2023-04-16 23:45:00,57,78,A
2023-04-16 00:00:00,0,0,B
2023-04-16 00:15:00,0,0,B
2023-04-16 00:30:00,0,0,B
2023-04-16 00:45:00,0,0,B
2023-04-16 01:00:00,0,0,B
2023-04-16 01:15:00,57,65,B
2023-04-16 01:30:00,49,60,B
2023-04-16 01:45:00,23,31,B
2023-04-16 02:00:00,0,0,B
2023-04-16 02:15:00,0,0,B
2023-04-16 02:30:00,0,0,B
2023-04-16 02:45:00,0,0,B
2023-04-16 03:00:00,0,0,B
2023-04-16 03:15:00,0,0,B
2023-04-16 03:30:00,0,0,B
2023-04-16 03:45:00,0,0,B
2023-04-16 04:00:00,0,0,B
2023-04-16 04:15:00,0,0,B
2023-04-16 04:30:00,0,0,B
2023-04-16 04:45:00,0,0,B
2023-04-16 05:00:00,10,20,B
2023-04-16 05:15:00,61,72,B
2023-04-16 05:30:00,85,89,B
2023-04-16 05:45:00,50,34,B
2023-04-16 06:00:00,109,99,B
2023-04-16 06:15:00,50,8,B
2023-04-16 06:30:00,68,32,B
2023-04-16 06:45:00,58,0,B
2023-04-16 07:00:00,33,0,B
2023-04-16 07:15:00,3,0,B
2023-04-16 07:30:00,37,0,B
2023-04-16 07:45:00,96,0,B
2023-04-16 08:00:00,178,40,B
2023-04-16 08:15:00,194,110,B
2023-04-16 08:30:00,237,157,B
2023-04-16 08:45:00,253,153,B
2023-04-16 09:00:00,288,191,B
2023-04-16 09:15:00,401,326,B
2023-04-16 09:30:00,432,339,B
2023-04-16 09:45:00,470,359,B
2023-04-16 10:00:00,436,340,B
2023-04-16 10:15:00,406,375,B
2023-04-16 10:30:00,324,272,B
2023-04-16 10:45:00,280,249,B
2023-04-16 11:00:00,246,197,B
2023-04-16 11:15:00,250,204,B
2023-04-16 11:30:00,274,247,B
2023-04-16 11:45:00,198,172,B
2023-04-16 12:00:00,190,151,B
2023-04-16 12:15:00,125,135,B
2023-04-16 12:30:00,67,27,B
2023-04-16 12:45:00,41,36,B
2023-04-16 13:00:00,37,0,B
2023-04-16 13:15:00,53,45,B
2023-04-16 13:30:00,30,47,B
2023-04-16 13:45:00,133,123,B
2023-04-16 14:00:00,78,97,B
2023-04-16 14:15:00,145,102,B
2023-04-16 14:30:00,145,176,B
2023-04-16 14:45:00,119,121,B
2023-04-16 15:00:00,183,155,B
2023-04-16 15:15:00,152,150,B
2023-04-16 15:30:00,226,203,B
2023-04-16 15:45:00,236,278,B
2023-04-16 16:00:00,201,197,B
2023-04-16 16:15:00,223,243,B
2023-04-16 16:30:00,166,223,B
2023-04-16 16:45:00,185,193,B
2023-04-16 17:00:00,164,241,B
2023-04-16 17:15:00,277,209,B
2023-04-16 17:30:00,283,335,B
2023-04-16 17:45:00,232,264,B
2023-04-16 18:00:00,183,161,B
2023-04-16 18:15:00,240,266,B
2023-04-16 18:30:00,177,184,B
2023-04-16 18:45:00,191,282,B
2023-04-16 19:00:00,284,358,B
2023-04-16 19:15:00,304,399,B
2023-04-16 19:30:00,291,358,B
2023-04-16 19:45:00,261,286,B
2023-04-16 20:00:00,210,329,B
2023-04-16 20:15:00,258,317,B
2023-04-16 20:30:00,220,280,B
2023-04-16 20:45:00,238,372,B
2023-04-16 21:00:00,207,260,B
2023-04-16 21:15:00,175,275,B
2023-04-16 21:30:00,68,184,B
2023-04-16 21:45:00,65,182,B
2023-04-16 22:00:00,96,247,B
2023-04-16 22:15:00,0,85,B
2023-04-16 22:30:00,48,127,B
2023-04-16 22:45:00,20,210,B
2023-04-16 23:00:00,0,101,B
2023-04-16 23:15:00,10,131,B
2023-04-16 23:30:00,2,66,B
2023-04-16 23:45:00,32,71,B
2023-04-16 00:00:00,0,0,C
2023-04-16 00:15:00,0,0,C
2023-04-16 00:30:00,0,0,C
2023-04-16 00:45:00,0,0,C
2023-04-16 01:00:00,17,23,C
2023-04-16 01:15:00,83,90,C
2023-04-16 01:30:00,70,82,C
2023-04-16 01:45:00,42,51,C
2023-04-16 02:00:00,0,0,C
2023-04-16 02:15:00,0,2,C
2023-04-16 02:30:00,0,0,C
2023-04-16 02:45:00,0,0,C
2023-04-16 03:00:00,0,0,C
2023-04-16 03:15:00,0,0,C
2023-04-16 03:30:00,0,0,C
2023-04-16 03:45:00,0,0,C
2023-04-16 04:00:00,0,0,C
2023-04-16 04:15:00,0,0,C
2023-04-16 04:30:00,0,0,C
2023-04-16 04:45:00,0,0,C
2023-04-16 05:00:00,22,34,C
2023-04-16 05:15:00,79,85,C
2023-04-16 05:30:00,97,106,C
2023-04-16 05:45:00,48,48,C
2023-04-16 06:00:00,120,113,C
2023-04-16 06:15:00,27,20,C
2023-04-16 06:30:00,58,43,C
2023-04-16 06:45:00,0,0,C
2023-04-16 07:00:00,0,0,C
2023-04-16 07:15:00,0,0,C
2023-04-16 07:30:00,0,0,C
2023-04-16 07:45:00,40,0,C
2023-04-16 08:00:00,132,76,C
2023-04-16 08:15:00,194,150,C
2023-04-16 08:30:00,152,234,C
2023-04-16 08:45:00,226,229,C
2023-04-16 09:00:00,197,204,C
2023-04-16 09:15:00,330,361,C
2023-04-16 09:30:00,353,438,C
2023-04-16 09:45:00,371,472,C
2023-04-16 10:00:00,375,378,C
2023-04-16 10:15:00,337,346,C
2023-04-16 10:30:00,242,248,C
2023-04-16 10:45:00,223,228,C
2023-04-16 11:00:00,172,175,C
2023-04-16 11:15:00,183,211,C
2023-04-16 11:30:00,186,217,C
2023-04-16 11:45:00,152,145,C
2023-04-16 12:00:00,158,130,C
2023-04-16 12:15:00,103,78,C
2023-04-16 12:30:00,42,33,C
2023-04-16 12:45:00,30,2,C
2023-04-16 13:00:00,0,0,C
2023-04-16 13:15:00,29,0,C
2023-04-16 13:30:00,12,2,C
2023-04-16 13:45:00,103,81,C
2023-04-16 14:00:00,62,45,C
2023-04-16 14:15:00,122,103,C
2023-04-16 14:30:00,104,103,C
2023-04-16 14:45:00,124,127,C
2023-04-16 15:00:00,133,135,C
2023-04-16 15:15:00,150,136,C
2023-04-16 15:30:00,206,175,C
2023-04-16 15:45:00,227,215,C
2023-04-16 16:00:00,165,157,C
2023-04-16 16:15:00,199,171,C
2023-04-16 16:30:00,147,136,C
2023-04-16 16:45:00,176,147,C
2023-04-16 17:00:00,159,146,C
2023-04-16 17:15:00,223,228,C
2023-04-16 17:30:00,292,268,C
2023-04-16 17:45:00,196,199,C
2023-04-16 18:00:00,195,154,C
2023-04-16 18:15:00,331,231,C
2023-04-16 18:30:00,262,221,C
2023-04-16 18:45:00,261,226,C
2023-04-16 19:00:00,359,328,C
2023-04-16 19:15:00,337,315,C
2023-04-16 19:30:00,335,324,C
2023-04-16 19:45:00,264,280,C
2023-04-16 20:00:00,255,261,C
2023-04-16 20:15:00,273,274,C
2023-04-16 20:30:00,257,222,C
2023-04-16 20:45:00,279,275,C
2023-04-16 21:00:00,265,248,C
2023-04-16 21:15:00,211,186,C
2023-04-16 21:30:00,111,119,C
2023-04-16 21:45:00,130,96,C
2023-04-16 22:00:00,139,166,C
2023-04-16 22:15:00,30,72,C
2023-04-16 22:30:00,103,140,C
2023-04-16 22:45:00,61,119,C
2023-04-16 23:00:00,12,74,C
2023-04-16 23:15:00,36,87,C
2023-04-16 23:30:00,25,65,C
2023-04-16 23:45:00,56,75,C
2023-04-16 00:00:00,0,0,D
2023-04-16 00:15:00,0,0,D
2023-04-16 00:30:00,0,0,D
2023-04-16 00:45:00,0,0,D
2023-04-16 01:00:00,10,10,D
2023-04-16 01:15:00,78,79,D
2023-04-16 01:30:00,68,70,D
2023-04-16 01:45:00,36,38,D
2023-04-16 02:00:00,0,0,D
2023-04-16 02:15:00,0,0,D
2023-04-16 02:30:00,0,0,D
2023-04-16 02:45:00,0,0,D
2023-04-16 03:00:00,0,0,D
2023-04-16 03:15:00,0,0,D
2023-04-16 03:30:00,0,0,D
2023-04-16 03:45:00,0,0,D
2023-04-16 04:00:00,0,0,D
2023-04-16 04:15:00,0,0,D
2023-04-16 04:30:00,0,0,D
2023-04-16 04:45:00,0,0,D
2023-04-16 05:00:00,14,16,D
2023-04-16 05:15:00,71,69,D
2023-04-16 05:30:00,90,91,D
2023-04-16 05:45:00,40,33,D
2023-04-16 06:00:00,117,101,D
2023-04-16 06:15:00,33,11,D
2023-04-16 06:30:00,60,23,D
2023-04-16 06:45:00,0,0,D
2023-04-16 07:00:00,0,0,D
2023-04-16 07:15:00,0,0,D
2023-04-16 07:30:00,0,0,D
2023-04-16 07:45:00,30,0,D
2023-04-16 08:00:00,115,15,D
2023-04-16 08:15:00,167,69,D
2023-04-16 08:30:00,163,115,D
2023-04-16 08:45:00,231,164,D
2023-04-16 09:00:00,196,138,D
2023-04-16 09:15:00,338,294,D
2023-04-16 09:30:00,357,325,D
2023-04-16 09:45:00,387,334,D
2023-04-16 10:00:00,366,318,D
2023-04-16 10:15:00,330,300,D
2023-04-16 10:30:00,244,204,D
2023-04-16 10:45:00,198,176,D
2023-04-16 11:00:00,142,148,D
2023-04-16 11:15:00,170,144,D
2023-04-16 11:30:00,170,164,D
2023-04-16 11:45:00,111,112,D
2023-04-16 12:00:00,108,98,D
2023-04-16 12:15:00,71,68,D
2023-04-16 12:30:00,0,0,D
2023-04-16 12:45:00,0,0,D
2023-04-16 13:00:00,0,0,D
2023-04-16 13:15:00,0,0,D
2023-04-16 13:30:00,0,0,D
2023-04-16 13:45:00,67,45,D
2023-04-16 14:00:00,33,0,D
2023-04-16 14:15:00,55,41,D
2023-04-16 14:30:00,70,48,D
2023-04-16 14:45:00,58,59,D
2023-04-16 15:00:00,92,82,D
2023-04-16 15:15:00,99,83,D
2023-04-16 15:30:00,156,162,D
2023-04-16 15:45:00,187,183,D
2023-04-16 16:00:00,118,139,D
2023-04-16 16:15:00,147,150,D
2023-04-16 16:30:00,102,89,D
2023-04-16 16:45:00,148,129,D
2023-04-16 17:00:00,124,112,D
2023-04-16 17:15:00,200,193,D
2023-04-16 17:30:00,211,227,D
2023-04-16 17:45:00,157,158,D
2023-04-16 18:00:00,103,136,D
2023-04-16 18:15:00,194,196,D
2023-04-16 18:30:00,154,165,D
2023-04-16 18:45:00,146,186,D
2023-04-16 19:00:00,257,299,D
2023-04-16 19:15:00,271,294,D
2023-04-16 19:30:00,274,304,D
2023-04-16 19:45:00,212,263,D
2023-04-16 20:00:00,196,244,D
2023-04-16 20:15:00,237,278,D
2023-04-16 20:30:00,195,247,D
2023-04-16 20:45:00,216,264,D
2023-04-16 21:00:00,177,237,D
2023-04-16 21:15:00,136,180,D
2023-04-16 21:30:00,27,123,D
2023-04-16 21:45:00,44,117,D
2023-04-16 22:00:00,106,190,D
2023-04-16 22:15:00,0,44,D
2023-04-16 22:30:00,63,141,D
2023-04-16 22:45:00,38,89,D
2023-04-16 23:00:00,4,39,D
2023-04-16 23:15:00,27,52,D
2023-04-16 23:30:00,19,21,D
2023-04-16 23:45:00,51,54,D
2023-04-16 00:00:00,0,0,E
2023-04-16 00:15:00,0,0,E
2023-04-16 00:30:00,0,0,E
2023-04-16 00:45:00,0,0,E
2023-04-16 01:00:00,20,23,E
2023-04-16 01:15:00,87,91,E
2023-04-16 01:30:00,76,82,E
2023-04-16 01:45:00,44,49,E
2023-04-16 02:00:00,0,0,E
2023-04-16 02:15:00,0,0,E
2023-04-16 02:30:00,0,0,E
2023-04-16 02:45:00,0,0,E
2023-04-16 03:00:00,0,0,E
2023-04-16 03:15:00,0,0,E
2023-04-16 03:30:00,0,0,E
2023-04-16 03:45:00,0,0,E
2023-04-16 04:00:00,0,0,E
2023-04-16 04:15:00,0,0,E
2023-04-16 04:30:00,0,0,E
2023-04-16 04:45:00,0,0,E
2023-04-16 05:00:00,21,28,E
2023-04-16 05:15:00,77,81,E
2023-04-16 05:30:00,97,101,E
2023-04-16 05:45:00,44,42,E
2023-04-16 06:00:00,126,107,E
2023-04-16 06:15:00,46,18,E
2023-04-16 06:30:00,51,35,E
2023-04-16 06:45:00,0,0,E
2023-04-16 07:00:00,0,0,E
2023-04-16 07:15:00,0,0,E
2023-04-16 07:30:00,0,0,E
2023-04-16 07:45:00,31,0,E
2023-04-16 08:00:00,95,53,E
2023-04-16 08:15:00,138,80,E
2023-04-16 08:30:00,170,179,E
2023-04-16 08:45:00,190,274,E
2023-04-16 09:00:00,201,215,E
2023-04-16 09:15:00,329,326,E
2023-04-16 09:30:00,348,331,E
2023-04-16 09:45:00,375,376,E
2023-04-16 10:00:00,360,351,E
2023-04-16 10:15:00,344,335,E
2023-04-16 10:30:00,264,237,E
2023-04-16 10:45:00,210,196,E
2023-04-16 11:00:00,163,162,E
2023-04-16 11:15:00,185,186,E
2023-04-16 11:30:00,185,178,E
2023-04-16 11:45:00,148,127,E
2023-04-16 12:00:00,132,101,E
2023-04-16 12:15:00,80,81,E
2023-04-16 12:30:00,11,0,E
2023-04-16 12:45:00,0,14,E
2023-04-16 13:00:00,0,0,E
2023-04-16 13:15:00,7,0,E
2023-04-16 13:30:00,0,0,E
2023-04-16 13:45:00,77,69,E
2023-04-16 14:00:00,52,49,E
2023-04-16 14:15:00,67,118,E
2023-04-16 14:30:00,69,83,E
2023-04-16 14:45:00,64,118,E
2023-04-16 15:00:00,93,113,E
2023-04-16 15:15:00,133,137,E
2023-04-16 15:30:00,191,196,E
2023-04-16 15:45:00,199,198,E
2023-04-16 16:00:00,137,150,E
2023-04-16 16:15:00,220,180,E
2023-04-16 16:30:00,157,114,E
2023-04-16 16:45:00,159,122,E
2023-04-16 17:00:00,160,119,E
2023-04-16 17:15:00,227,202,E
2023-04-16 17:30:00,238,222,E
2023-04-16 17:45:00,175,150,E
2023-04-16 18:00:00,170,102,E
2023-04-16 18:15:00,224,205,E
2023-04-16 18:30:00,184,170,E
2023-04-16 18:45:00,182,179,E
2023-04-16 19:00:00,290,294,E
2023-04-16 19:15:00,281,284,E
2023-04-16 19:30:00,277,328,E
2023-04-16 19:45:00,222,239,E
2023-04-16 20:00:00,200,221,E
2023-04-16 20:15:00,243,254,E
2023-04-16 20:30:00,205,236,E
2023-04-16 20:45:00,240,238,E
2023-04-16 21:00:00,208,224,E
2023-04-16 21:15:00,175,184,E
2023-04-16 21:30:00,63,84,E
2023-04-16 21:45:00,54,105,E
2023-04-16 22:00:00,110,127,E
2023-04-16 22:15:00,14,61,E
2023-04-16 22:30:00,87,117,E
2023-04-16 22:45:00,62,91,E
2023-04-16 23:00:00,18,50,E
2023-04-16 23:15:00,34,47,E
2023-04-16 23:30:00,25,29,E
2023-04-16 23:45:00,59,60,E
2023-04-16 00:00:00,0,0,F
2023-04-16 00:15:00,0,0,F
2023-04-16 00:30:00,0,0,F
2023-04-16 00:45:00,0,0,F
2023-04-16 01:00:00,34,37,F
2023-04-16 01:15:00,103,103,F
2023-04-16 01:30:00,89,96,F
2023-04-16 01:45:00,56,61,F
2023-04-16 02:00:00,0,0,F
2023-04-16 02:15:00,6,11,F
2023-04-16 02:30:00,0,0,F
2023-04-16 02:45:00,0,0,F
2023-04-16 03:00:00,0,0,F
2023-04-16 03:15:00,0,0,F
2023-04-16 03:30:00,0,0,F
2023-04-16 03:45:00,0,0,F
2023-04-16 04:00:00,0,0,F
2023-04-16 04:15:00,0,0,F
2023-04-16 04:30:00,0,0,F
2023-04-16 04:45:00,0,0,F
2023-04-16 05:00:00,35,42,F
2023-04-16 05:15:00,93,95,F
2023-04-16 05:30:00,113,119,F
2023-04-16 05:45:00,55,58,F
2023-04-16 06:00:00,133,126,F
2023-04-16 06:15:00,40,34,F
2023-04-16 06:30:00,53,58,F
2023-04-16 06:45:00,0,0,F
2023-04-16 07:00:00,0,0,F
2023-04-16 07:15:00,0,0,F
2023-04-16 07:30:00,0,0,F
2023-04-16 07:45:00,0,65,F
2023-04-16 08:00:00,39,90,F
2023-04-16 08:15:00,94,175,F
2023-04-16 08:30:00,108,235,F
2023-04-16 08:45:00,173,340,F
2023-04-16 09:00:00,180,266,F
2023-04-16 09:15:00,315,407,F
2023-04-16 09:30:00,348,447,F
2023-04-16 09:45:00,410,440,F
2023-04-16 10:00:00,430,374,F
2023-04-16 10:15:00,380,355,F
2023-04-16 10:30:00,289,248,F
2023-04-16 10:45:00,217,224,F
2023-04-16 11:00:00,173,156,F
2023-04-16 11:15:00,191,181,F
2023-04-16 11:30:00,198,179,F
2023-04-16 11:45:00,136,128,F
2023-04-16 12:00:00,111,100,F
2023-04-16 12:15:00,80,66,F
2023-04-16 12:30:00,1,10,F
2023-04-16 12:45:00,0,0,F
2023-04-16 13:00:00,0,0,F
2023-04-16 13:15:00,0,0,F
2023-04-16 13:30:00,0,0,F
2023-04-16 13:45:00,49,83,F
2023-04-16 14:00:00,33,35,F
2023-04-16 14:15:00,89,73,F
2023-04-16 14:30:00,68,78,F
2023-04-16 14:45:00,82,76,F
2023-04-16 15:00:00,100,104,F
2023-04-16 15:15:00,111,100,F
2023-04-16 15:30:00,181,150,F
2023-04-16 15:45:00,184,183,F
2023-04-16 16:00:00,151,130,F
2023-04-16 16:15:00,177,166,F
2023-04-16 16:30:00,122,108,F
2023-04-16 16:45:00,157,137,F
2023-04-16 17:00:00,142,112,F
2023-04-16 17:15:00,244,172,F
2023-04-16 17:30:00,284,213,F
2023-04-16 17:45:00,238,135,F
2023-04-16 18:00:00,267,104,F
2023-04-16 18:15:00,336,173,F
2023-04-16 18:30:00,293,133,F
2023-04-16 18:45:00,319,145,F
2023-04-16 19:00:00,395,260,F
2023-04-16 19:15:00,415,269,F
2023-04-16 19:30:00,371,277,F
2023-04-16 19:45:00,269,231,F
2023-04-16 20:00:00,239,209,F
2023-04-16 20:15:00,294,249,F
2023-04-16 20:30:00,233,212,F
2023-04-16 20:45:00,241,233,F
2023-04-16 21:00:00,242,206,F
2023-04-16 21:15:00,171,153,F
2023-04-16 21:30:00,79,67,F
2023-04-16 21:45:00,84,70,F
2023-04-16 22:00:00,143,124,F
2023-04-16 22:15:00,36,11,F
2023-04-16 22:30:00,112,86,F
2023-04-16 22:45:00,86,81,F
2023-04-16 23:00:00,40,47,F
2023-04-16 23:15:00,55,62,F
2023-04-16 23:30:00,45,47,F
2023-04-16 23:45:00,76,80,F
2023-04-16 00:00:00,0,0,G
2023-04-16 00:15:00,0,0,G
2023-04-16 00:30:00,0,0,G
2023-04-16 00:45:00,0,0,G
2023-04-16 01:00:00,33,33,G
2023-04-16 01:15:00,99,96,G
2023-04-16 01:30:00,87,92,G
2023-04-16 01:45:00,58,64,G
2023-04-16 02:00:00,0,0,G
2023-04-16 02:15:00,8,16,G
2023-04-16 02:30:00,0,0,G
2023-04-16 02:45:00,0,0,G
2023-04-16 03:00:00,0,0,G
2023-04-16 03:15:00,0,0,G
2023-04-16 03:30:00,0,0,G
2023-04-16 03:45:00,0,0,G
2023-04-16 04:00:00,0,0,G
2023-04-16 04:15:00,0,0,G
2023-04-16 04:30:00,0,0,G
2023-04-16 04:45:00,0,0,G
2023-04-16 05:00:00,34,51,G
2023-04-16 05:15:00,90,101,G
2023-04-16 05:30:00,106,121,G
2023-04-16 05:45:00,55,59,G
2023-04-16 06:00:00,128,124,G
2023-04-16 06:15:00,41,32,G
2023-04-16 06:30:00,65,56,G
2023-04-16 06:45:00,0,0,G
2023-04-16 07:00:00,0,0,G
2023-04-16 07:15:00,0,0,G
2023-04-16 07:30:00,0,0,G
2023-04-16 07:45:00,0,29,G
2023-04-16 08:00:00,60,191,G
2023-04-16 08:15:00,124,243,G
2023-04-16 08:30:00,137,313,G
2023-04-16 08:45:00,179,430,G
2023-04-16 09:00:00,174,330,G
2023-04-16 09:15:00,324,446,G
2023-04-16 09:30:00,362,441,G
2023-04-16 09:45:00,384,564,G
2023-04-16 10:00:00,377,473,G
2023-04-16 10:15:00,352,400,G
2023-04-16 10:30:00,261,323,G
2023-04-16 10:45:00,230,277,G
2023-04-16 11:00:00,164,299,G
2023-04-16 11:15:00,192,285,G
2023-04-16 11:30:00,209,274,G
2023-04-16 11:45:00,150,250,G
2023-04-16 12:00:00,139,187,G
2023-04-16 12:15:00,125,203,G
2023-04-16 12:30:00,50,87,G
2023-04-16 12:45:00,27,61,G
2023-04-16 13:00:00,18,60,G
2023-04-16 13:15:00,38,49,G
2023-04-16 13:30:00,16,80,G
2023-04-16 13:45:00,112,135,G
2023-04-16 14:00:00,70,144,G
2023-04-16 14:15:00,127,186,G
2023-04-16 14:30:00,116,173,G
2023-04-16 14:45:00,129,175,G
2023-04-16 15:00:00,157,203,G
2023-04-16 15:15:00,165,245,G
2023-04-16 15:30:00,246,273,G
2023-04-16 15:45:00,264,292,G
2023-04-16 16:00:00,233,232,G
2023-04-16 16:15:00,256,231,G
2023-04-16 16:30:00,213,219,G
2023-04-16 16:45:00,231,208,G
2023-04-16 17:00:00,246,187,G
2023-04-16 17:15:00,324,305,G
2023-04-16 17:30:00,312,296,G
2023-04-16 17:45:00,294,215,G
2023-04-16 18:00:00,264,212,G
2023-04-16 18:15:00,366,340,G
2023-04-16 18:30:00,296,284,G
2023-04-16 18:45:00,284,261,G
2023-04-16 19:00:00,371,333,G
2023-04-16 19:15:00,370,347,G
2023-04-16 19:30:00,374,373,G
2023-04-16 19:45:00,333,271,G
2023-04-16 20:00:00,315,237,G
2023-04-16 20:15:00,380,288,G
2023-04-16 20:30:00,333,238,G
2023-04-16 20:45:00,350,263,G
2023-04-16 21:00:00,314,232,G
2023-04-16 21:15:00,315,187,G
2023-04-16 21:30:00,196,98,G
2023-04-16 21:45:00,204,104,G
2023-04-16 22:00:00,246,146,G
2023-04-16 22:15:00,154,24,G
2023-04-16 22:30:00,186,118,G
2023-04-16 22:45:00,159,99,G
2023-04-16 23:00:00,81,58,G
2023-04-16 23:15:00,53,55,G
2023-04-16 23:30:00,43,41,G
2023-04-16 23:45:00,69,71,G
